@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-R3-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'Life Ladder' numeric
@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Healthy life expectancy at birth' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0.500536,0.266377,0.672172,0.636859,0.882998,0.368575,0.69195,0.626378,0.505814,no,no
0.541859,0.265404,0.677208,0.643489,0.847574,0.391773,0.682119,0.580548,0.484658,no,no
0.578422,0.257838,0.574088,0.656747,0.805679,0.367581,0.624704,0.563231,0.483596,no,no
0.513295,0.259986,0.635576,0.663377,0.866438,0.368276,0.688365,0.638161,0.430891,no,no
0.656493,0.263553,0.622766,0.670006,0.843933,0.395325,0.677707,0.633212,0.40526,no,no
0.468659,0.413109,0.505887,0.757808,0.611451,0.948705,0.695661,0.560458,0.197277,no,no
0.429585,0.424085,0.696206,0.764879,0.7229,0.991696,0.635568,0.704593,0.216408,yes,no
0.520206,0.435546,0.719314,0.771951,0.848217,1,0.586908,0.758297,0.047024,yes,no
0.436735,0.439485,0.690066,0.779022,0.765871,0.992306,0.630863,0.780761,0.303953,yes,no
0.495995,0.454449,0.744599,0.78381,0.857722,0.981498,0.603419,0.698769,0.351795,yes,no
0.426419,0.462305,0.746867,0.788598,0.86898,0.953685,0.615586,0.621358,0.320894,no,no
0.464458,0.471232,0.718732,0.793385,0.895535,0.800323,0.645019,0.655047,0.349606,no,no
0.467961,0.480704,0.704465,0.798173,0.886225,0.86595,0.682009,0.652024,0.326185,no,no
0.467535,0.484615,0.747631,0.802961,0.788199,0.777429,0.644993,0.739377,0.332042,no,no
0.450122,0.451376,0.726308,0.807749,0.532575,0.815918,0.670689,0.648734,0.297609,no,no
0.456805,0.455039,0.68242,0.812537,0.551722,0.904627,0.731742,0.695274,0.435379,no,no
0.46149,0.458724,0.601177,0.817325,0.617001,0.853944,0.686845,0.645938,0.442295,no,no
0.53495,0.576688,0.7896,0.665292,0.73029,0.22369,0.848052,0.837476,0.123854,no,no
0.488704,0.607851,0.704186,0.700354,0.820548,0.142727,0.79638,0.771657,0.251224,no,no
0.469011,0.604436,0.790543,0.716411,0.769083,0.136594,0.839704,0.735907,0.312799,no,no
0.527307,0.603345,0.837802,0.721936,0.694438,0.156649,0.855145,0.733918,0.253295,no,no
0.468195,0.599228,0.811953,0.72746,0.674791,0.151659,0.890088,0.659614,0.278882,no,no
0.470451,0.582691,0.674925,0.732985,0.577876,0.221096,0.817609,0.671955,0.265023,no,no
0.476417,0.585664,0.763488,0.738509,0.568394,0.179741,0.83724,0.65936,0.23723,no,no
0.544357,0.590564,0.763696,0.744034,0.600133,0.207259,0.858085,0.70508,0.287345,no,no
0.560142,0.592091,0.821807,0.749558,0.588786,0.218287,0.883687,0.6469,0.201241,no,no
0.487606,0.359029,0.850272,0.779906,0.609075,0.326857,0.909143,0.572802,0.141675,no,no
0.514572,0.363295,0.735702,0.78079,0.244452,0.618046,0.902471,0.458194,0.111861,no,no
0.468895,0.371913,0.776472,0.781674,0.514355,0.592718,0.912194,0.582653,0.113148,no,no
0.539593,0.378246,0.770426,0.782557,0.512438,0.354856,0.964587,0.433027,0.213389,no,no
0.455411,0.385088,0.725598,0.783441,0.38416,0.401084,0.923557,0.510102,0.230338,no,no
0.37523,0.389934,0.675464,0.784325,0.391737,0.30375,0.94862,0.49844,0.200404,no,no
0.43813,0.396974,0.665746,0.785209,0.541009,0.381065,0.894753,0.510051,0.238535,no,no
0.493243,0.402306,0.674304,0.786093,0.652636,0.459042,0.888263,0.449678,0.316034,no,no
0.548223,0.411322,0.734616,0.786977,0.638911,0.430484,0.849601,0.444683,0.329194,no,no
0.524094,0.416787,0.684201,0.787861,0.707045,0.532832,0.831483,0.376273,0.443027,no,no
0.566705,0.416019,0.802009,0.791912,0.807512,0.476071,0.824739,0.488988,0.461403,no,no
0.512852,0.428131,0.774793,0.795963,0.814989,0.442028,0.775231,0.402788,0.47156,no,no
0.538587,0.438222,0.7115,0.800015,0.715827,0.430053,0.74525,0.394957,0.488951,no,no
0.618531,0.446856,0.716687,0.804066,0.742587,0.472906,0.713701,0.376071,0.441203,no,no
0.69774,0.44007,0.73637,0.808117,0.71797,0.456248,0.81923,0.426828,0.408782,no,no
0.495874,0.443994,0.619698,0.812169,0.77852,0.465023,0.774989,0.334178,0.436019,no,no
0.622308,0.450124,0.691662,0.81622,0.813766,0.470571,0.764926,0.417282,0.416158,no,no
0.609623,0.45397,0.686632,0.820271,0.708673,0.503405,0.798514,0.399749,0.430411,no,no
0.917634,0.859077,0.947327,0.942546,0.888793,0.326857,0.565506,0.740532,0.241308,no,no
0.915838,0.870018,0.942711,0.943724,0.882201,0.652625,0.432706,0.765097,0.210015,no,no
0.942425,0.872877,0.94317,0.944314,0.86538,0.672688,0.404758,0.709897,0.159127,no,no
0.923259,0.8673,0.959418,0.945492,0.915799,0.657441,0.383295,0.80361,0.198347,no,no
0.932449,0.869045,0.935521,0.946081,0.921062,0.644275,0.341953,0.839465,0.158638,no,no
0.918634,0.866759,0.936165,0.946671,0.85723,0.598521,0.420383,0.814506,0.230847,no,no
0.90911,0.866067,0.917487,0.94726,0.912559,0.614314,0.495035,0.831293,0.245567,no,no
0.896441,0.867781,0.896792,0.947849,0.900911,0.640084,0.444848,0.846781,0.221788,no,no
0.896923,0.870215,0.857292,0.948438,0.892718,0.572846,0.39725,0.799633,0.191994,no,no
0.929047,0.872876,0.919118,0.949543,0.89712,0.550916,0.419909,0.791998,0.212452,no,no
0.91689,0.876581,0.933025,0.950648,0.914308,0.562242,0.345895,0.780864,0.163677,no,no
0.917503,0.879426,0.936901,0.951753,0.913866,0.476792,0.353726,0.807564,0.19628,no,no
0.911889,0.88151,0.939581,0.952858,0.868426,0.525862,0.342662,0.77945,0.237621,no,no
0.92364,0.874161,0.942846,0.953963,0.933073,0.466423,0.258846,0.726227,0.263365,no,no
0.895397,0.881032,0.909654,0.955068,0.829716,0.582394,0.381166,0.759851,0.190435,no,no
0.9066,0.886587,0.923023,0.956173,0.845306,0.541269,0.447383,0.755274,0.185358,no,no
0.886587,0.886398,0.9046,0.957278,0.817816,0.540928,0.409998,0.729132,0.191296,no,no
0.89404,0.815499,0.945601,0.928108,0.929847,0.619723,0.199374,0.916442,0.21876,no,no
0.938441,0.818893,0.972586,0.928403,0.858684,0.588133,0.273625,0.886201,0.249673,no,no
0.905344,0.815532,0.943265,0.928698,0.878309,0.606594,0.314903,0.858955,0.239838,no,no
0.88198,0.814283,0.984586,0.929287,0.910916,0.564903,0.301188,0.857009,0.244465,no,no
0.877065,0.816617,0.955615,0.929582,0.933399,0.593822,0.246955,0.858255,0.204892,no,no
0.88582,0.81938,0.924499,0.929876,0.88991,0.596694,0.268016,0.860826,0.199631,no,no
0.89035,0.822566,0.961548,0.930171,0.945596,0.548154,0.29221,0.850054,0.110412,no,no
0.894171,0.825948,0.940771,0.930466,0.929585,0.654907,0.250413,0.891464,0.186993,no,no
0.910828,0.828602,1,0.93076,0.942668,0.637106,0.158943,0.873594,0.123973,yes,no
0.882267,0.831018,0.933159,0.931865,0.922574,0.575715,0.256385,0.848084,0.200492,no,no
0.897331,0.833254,0.957289,0.93297,0.943322,0.602883,0.196914,0.828625,0.143088,no,no
0.903728,0.835975,0.955896,0.934075,0.952598,0.435845,0.180768,0.860185,0.137033,no,no
0.879222,0.837317,0.936081,0.93518,0.903372,0.47121,0.209511,0.831781,0.174381,no,no
0.886971,0.832665,0.95343,0.936285,0.911448,0.438357,0.261128,0.875562,0.202305,no,no
0.869059,0.840183,0.950586,0.93739,0.901004,0.534163,0.229122,0.806382,0.198501,no,no
0.845058,0.84325,0.958169,0.938494,0.795872,0.502649,0.258762,0.748488,0.204995,no,no
0.845202,0.844521,0.928264,0.939599,0.856556,0.501328,0.28316,0.793596,0.234534,no,no
0.471809,0.466513,0.854868,0.848262,0.683275,0.331155,0.853509,0.8533,0.3404,no,no
0.543634,0.472299,0.840434,0.849735,0.802322,0.456963,0.833898,0.862567,0.32925,no,no
0.567342,0.475482,0.828543,0.851208,0.743225,0.394554,0.826674,0.83935,0.332246,no,no
0.604295,0.467682,0.798906,0.852681,0.68408,0.389575,0.800872,0.796025,0.347876,no,no
0.653851,0.472321,0.836401,0.854154,0.74447,0.339584,0.80851,0.809195,0.297959,no,no
0.609178,0.47989,0.753614,0.855628,0.727054,0.303245,0.764752,0.806209,0.363883,no,no
0.618424,0.487733,0.87711,0.857101,0.821803,0.338685,0.641699,0.827076,0.27647,no,no
0.666552,0.493178,0.843073,0.858574,0.833488,0.35996,0.633965,0.881234,0.302118,no,no
0.741206,0.498425,0.804017,0.860047,0.778224,0.422446,0.699953,0.856312,0.403952,no,no
0.689088,0.503699,0.788658,0.86152,0.767573,0.39668,0.730742,0.840324,0.422701,no,no
0.702242,0.508631,0.822637,0.862625,0.645063,0.360423,0.734398,0.8629,0.478587,no,no
0.771052,0.513686,0.803327,0.86373,0.916743,0.332378,0.672693,0.87191,0.362965,no,no
0.67348,0.505837,0.82471,0.864835,0.751451,0.331027,0.714737,0.800314,0.523617,no,no
0.717055,0.498804,0.850513,0.86594,0.864576,0.349855,0.618919,0.867559,0.408901,no,no
0.742931,0.493677,0.826589,0.867045,0.778626,0.362104,0.628435,0.846376,0.374954,no,no
0.714503,0.507427,0.816789,0.86815,0.894042,0.345773,0.674492,0.879867,0.33755,no,no
0.75857,0.511109,0.811228,0.869255,0.90595,0.322457,0.564293,0.863428,0.411684,no,no
0.754097,0.513645,0.801019,0.87036,0.896038,0.318922,0.523641,0.841858,0.413671,no,no
0.364471,0.218866,0.591401,0.639658,0.689723,0.396626,0.759196,0.804552,0.155289,no,no
0.444684,0.217976,0.655353,0.64614,0.470045,0.269254,0.751379,0.771579,0.121806,no,no
0.438488,0.224115,0.498496,0.652622,0.555476,0.270235,0.752633,0.724122,0.178733,no,no
0.443165,0.221256,0.715359,0.659104,0.861093,0.314571,0.472487,0.75962,0.052282,no,no
0.418505,0.228574,0.562156,0.665586,0.778091,0.300488,0.520825,0.760812,0.06931,no,no
0.486008,0.22627,0.776476,0.672068,0.728275,0.269305,0.542039,0.753671,0.134143,no,no
0.373545,0.236383,0.621623,0.67855,0.668708,0.26142,0.782787,0.572209,0.094582,no,no
0.36141,0.238596,0.615967,0.685032,0.788881,0.248117,0.712774,0.65349,0.201645,no,no
0.430368,0.242905,0.690684,0.691514,0.60688,0.277916,0.600721,0.638299,0.196066,no,no
0.354749,0.243669,0.638632,0.697996,0.660381,0.291505,0.7039,0.689401,0.218196,no,no
0.438338,0.246459,0.598861,0.703153,0.625764,0.307252,0.821974,0.66346,0.390293,no,no
0.49489,0.248172,0.466184,0.708309,0.601494,0.293275,0.783123,0.737465,0.552841,no,no
0.576273,0.253335,0.505592,0.713465,0.743007,0.330783,0.634936,0.822786,0.675108,no,no
0.552458,0.256598,0.591129,0.718621,0.796775,0.34711,0.731646,0.872604,0.356517,no,no
0.477919,0.264086,0.472534,0.73409,0.745529,0.350137,0.743493,0.862237,0.455963,no,no
0.493849,0.269078,0.539739,0.739246,0.711691,0.354685,0.747577,0.806556,0.536944,no,no
0.508852,0.453241,0.667822,0.640837,0.55602,0.404195,0.88131,0.840987,0.153574,no,no
0.535668,0.459215,0.644803,0.645551,0.537435,0.453837,0.931562,0.902289,0.094341,no,no
0.542813,0.465437,0.726392,0.650265,0.470249,0.437167,0.903609,0.817609,0.259478,no,no
0.548996,0.473573,0.65057,0.654979,0.40749,0.387601,0.926082,0.782427,0.228971,no,no
0.516352,0.481635,0.784594,0.659694,0.445317,0.386776,0.923469,0.822528,0.173042,no,no
0.625096,0.487817,0.776369,0.669122,0.559388,0.386599,0.912618,0.855428,0.203203,no,no
0.5249,0.493934,0.572666,0.673836,0.519618,0.371425,0.917763,0.671173,0.327423,no,no
0.541975,0.499735,0.768555,0.683265,0.597415,0.288641,0.939702,0.760598,0.270888,no,no
0.58452,0.493007,0.759491,0.688052,0.752288,0.364068,0.917128,0.803689,0.271928,no,no
0.599712,0.490202,0.66557,0.69284,0.789566,0.442206,0.84349,0.71424,0.246412,no,no
0.589376,0.489239,0.675299,0.697628,0.74197,0.312716,0.875882,0.826976,0.27938,no,no
0.443064,0.48881,0.667581,0.702416,0.684349,0.344958,0.883722,0.73699,0.235211,no,no
0.626579,0.481896,0.673237,0.707204,0.640475,0.4169,0.925637,0.792237,0.374928,no,no
0.474644,0.483809,0.676229,0.711992,0.657216,0.372025,0.924763,0.691658,0.169443,no,no
0.595604,0.485142,0.733555,0.71678,0.723428,0.492384,0.949244,0.825029,0.274244,no,no
0.532479,0.485778,0.728037,0.721568,0.649802,0.528202,0.887379,0.76945,0.295024,no,no
0.476772,0.635516,0.767093,0.853565,0.278908,0.396831,0.880041,0.538484,0.270781,no,no
0.467039,0.643031,0.666837,0.855922,0.427907,0.279748,0.853008,0.438175,0.462034,no,no
0.430258,0.64806,0.604165,0.857101,0.376393,0.263969,0.866231,0.417011,0.371603,no,no
0.536819,0.651542,0.73253,0.858279,0.500956,0.236336,0.875312,0.460061,0.450289,no,no
0.498448,0.650601,0.750979,0.859458,0.508345,0.239109,0.933095,0.527922,0.545169,no,no
0.579566,0.655054,0.7957,0.860636,0.545203,0.344056,0.870543,0.48585,0.399031,no,no
0.582183,0.660581,0.743988,0.861815,0.550208,0.35376,0.870605,0.573244,0.360634,no,no
0.548309,0.666517,0.708908,0.862994,0.57079,0.275646,0.83219,0.527777,0.347808,no,no
0.603247,0.670907,0.84702,0.86594,0.631382,0.397284,0.880224,0.579599,0.336989,no,no
0.586642,0.672499,0.753153,0.868886,0.692062,0.263911,0.865434,0.380281,0.3484,no,no
0.587528,0.676983,0.817648,0.871833,0.682409,0.280607,0.922642,0.472473,0.346731,no,no
0.55423,0.683184,0.772495,0.874779,0.655865,0.343657,0.935998,0.477037,0.355179,no,no
0.559896,0.673256,0.687839,0.877725,0.73854,0.449226,0.888348,0.515193,0.454109,no,no
0.631299,0.682557,0.764879,0.880672,0.746046,0.507582,0.89563,0.545575,0.354793,no,no
0.5767,0.686596,0.818431,0.883618,0.653723,0.392677,0.951417,0.533673,0.31254,no,no
0.611748,0.691022,0.862437,0.886565,0.673575,0.445465,0.930238,0.480407,0.304152,no,no
0.910466,0.899187,0.962019,0.923394,0.966117,0.423595,0.381775,0.834513,0.183928,no,no
0.942614,0.900931,0.932206,0.929287,0.94994,0.336302,0.493186,0.828908,0.116359,no,no
0.94944,0.896846,0.947721,0.941072,0.948985,0.460831,0.351073,0.879246,0.209188,no,no
0.914738,0.897987,0.939165,0.946965,0.961868,0.493338,0.389871,0.88452,0.179493,no,no
0.938332,0.899362,0.946637,0.949912,0.950379,0.566477,0.278053,0.876167,0.203702,no,no
0.937278,0.899812,0.963642,0.950648,0.959273,0.447044,0.394976,0.894769,0.203465,no,no
0.934667,0.902457,0.950975,0.951385,0.957508,0.546575,0.226261,0.881538,0.193256,no,no
0.914707,0.902726,0.971834,0.952121,0.967301,0.409914,0.245764,0.860963,0.207646,no,no
0.914392,0.903445,0.939984,0.952858,0.958866,0.425936,0.248264,0.855458,0.181312,no,no
0.891817,0.900396,0.958685,0.953595,0.972761,0.391742,0.248804,0.849139,0.214355,no,no
0.902435,0.905746,0.948011,0.954331,0.935526,0.486352,0.24057,0.838012,0.200144,no,no
0.892495,0.909534,0.919945,0.955068,0.939019,0.502343,0.294537,0.822795,0.206408,no,no
0.885679,0.910424,0.952897,0.955804,0.937205,0.537995,0.221134,0.819636,0.23414,no,no
0.82695,0.815093,0.765554,0.819387,0.908988,0.334264,0.747577,0.671196,0.341604,no,no
0.585275,0.44325,0.477824,0.684738,0.530727,0.326857,0.853557,0.671196,0.248497,no,no
0.651589,0.453352,0.330209,0.692398,0.221094,0.404839,0.800142,0.574034,0.366052,no,no
0.464946,0.452552,0.190602,0.696229,0.141268,0.415625,0.856981,0.501801,0.382601,no,no
0.582825,0.453468,0.386668,0.700059,0.210598,0.393229,0.884369,0.477853,0.427704,no,no
0.668609,0.452396,0.451965,0.703889,0.17956,0.608141,0.861172,0.493486,0.465069,no,no
0.591587,0.453373,0.371041,0.707719,0.194908,0.347596,0.866996,0.416739,0.44233,no,no
0.571458,0.456055,0.413397,0.71155,0.183046,0.477479,0.851013,0.469946,0.401559,no,no
0.572426,0.460553,0.499087,0.71538,0.290151,0.414212,0.798075,0.41937,0.307103,no,no
0.616592,0.465691,0.426103,0.71921,0.415969,0.45314,0.676874,0.420649,0.342111,no,no
0.52569,0.4711,0.439325,0.723041,0.47332,0.399565,0.718763,0.412326,0.395447,no,no
0.633341,0.477891,0.525214,0.727092,0.536259,0.408026,0.798808,0.459706,0.400223,no,no
0.675249,0.482784,0.608655,0.731143,0.63994,0.360536,0.715901,0.439866,0.362794,no,no
0.621919,0.489993,0.6018,0.735194,0.719097,0.382744,0.805465,0.41271,0.472731,no,no
0.46922,0.49139,0.512535,0.739246,0.602971,0.43416,0.78137,0.439981,0.54917,no,no
0.496121,0.486487,0.482207,0.743297,0.712225,0.3294,0.841057,0.413453,0.471149,no,no
0.475768,0.493726,0.500811,0.747348,0.707765,0.333481,0.746269,0.480743,0.361221,no,no
0.541643,0.500412,0.476994,0.7514,0.682542,0.326587,0.875259,0.41172,0.457949,no,no
0.485041,0.497935,0.427856,0.755451,0.57218,0.394538,0.900982,0.461399,0.53812,no,no
0.719347,0.695998,0.952099,0.885975,0.863742,0.272988,0.924563,0.918015,0.24013,no,no
0.833059,0.71139,0.933785,0.888332,0.544234,0.398304,0.928288,0.86532,0.107107,no,no
0.838515,0.723688,0.914557,0.890689,0.632974,0.375782,0.891754,0.84742,0.108396,no,no
0.853778,0.722743,0.891566,0.893047,0.651483,0.332246,0.901008,0.937393,0.098839,no,no
0.896482,0.729044,0.921212,0.895404,0.695255,0.31016,0.890884,0.939535,0.102326,no,no
0.88559,0.743581,0.853701,0.897761,0.793672,0.327001,0.848545,0.956195,0.155832,no,no
0.827967,0.755862,0.881505,0.900118,0.73312,0.316649,0.802253,0.934832,0.19925,no,no
0.828953,0.763856,0.879304,0.902475,0.770319,0.336041,0.821944,0.966228,0.229972,no,no
0.794029,0.769057,0.85,0.904832,0.879422,0.320491,0.855832,0.879613,0.275111,no,no
0.790226,0.775291,0.862041,0.907189,0.817,0.311754,0.817174,0.849182,0.291209,no,no
0.717811,0.780333,0.861837,0.908662,0.866956,0.219858,0.845689,0.899473,0.259539,no,no
0.784603,0.786388,0.900624,0.910136,0.886898,0.15527,0.849697,0.874815,0.256624,no,no
0.742121,0.78955,0.890725,0.911609,0.836526,0.192649,0.84564,0.939564,0.224911,no,no
0.713108,0.792196,0.866133,0.913082,0.864949,0.126723,0.879284,0.939336,0.25863,no,no
0.782394,0.779986,0.883126,0.916028,0.769453,0.180867,0.871093,0.930178,0.216783,no,no
0.697291,0.79455,0.873147,0.917501,0.886574,0.20329,0.898278,0.9107,0.283833,no,no
0.780986,0.801526,0.868198,0.918975,0.823946,0.185481,0.881143,0.921874,0.280406,no,no
0.51187,0.589903,0.878919,0.856806,0.611355,0.380457,0.849921,0.81317,0.353796,no,no
0.59237,0.596868,0.835749,0.857985,0.62188,0.443598,0.943691,0.897928,0.21864,no,no
0.63654,0.605511,0.870822,0.859163,0.555926,0.370697,0.90276,0.878236,0.283509,no,no
0.637443,0.60344,0.885408,0.860342,0.646828,0.342307,0.867167,0.885653,0.16626,no,no
0.676778,0.618679,0.870653,0.86152,0.657916,0.389299,0.785501,0.918341,0.14975,no,no
0.652423,0.623395,0.844303,0.862699,0.578117,0.499243,0.760274,0.91408,0.172912,no,no
0.673644,0.620045,0.925785,0.863877,0.686909,0.507977,0.778903,0.951275,0.209216,no,no
0.690888,0.630757,0.935852,0.865056,0.899228,0.359806,0.914854,0.986057,0.226883,no,no
0.56954,0.636871,0.962992,0.866235,0.701693,0.314105,0.767002,0.98928,0.213943,no,no
0.635006,0.639297,0.903647,0.867413,0.763432,0.3085,0.873019,0.926115,0.218334,no,no
0.670872,0.643777,0.937459,0.86815,0.82607,0.247574,0.7604,0.928545,0.184029,no,no
0.657798,0.649129,0.887633,0.868886,0.875797,0.319016,0.81713,0.910236,0.239682,no,no
0.648794,0.649196,0.875045,0.87036,0.855822,0.34354,0.892952,0.867876,0.309478,no,no
0.626327,0.645663,0.893516,0.871096,0.841511,0.378484,0.836915,0.834177,0.299881,no,no
0.637352,0.64999,0.894877,0.871833,0.871555,0.340757,0.866514,0.890013,0.266278,no,no
0.720775,0.648257,0.884272,0.872569,0.916238,0.313374,0.84811,0.910842,0.248902,no,no
0.732081,0.654091,0.869952,0.873306,0.889623,0.322955,0.844121,0.927629,0.253346,no,no
0.523857,0.561526,0.851548,0.880083,0.580383,0.253628,0.907256,0.704326,0.541693,no,no
0.583688,0.573569,0.695737,0.883913,0.541958,0.247437,0.944482,0.78235,0.447949,no,no
0.571112,0.586607,0.723054,0.887743,0.540869,0.257472,0.908408,0.741535,0.436137,no,no
0.628939,0.587237,0.751494,0.891573,0.541798,0.245792,0.89142,0.821766,0.382022,no,no
0.642881,0.599023,0.768907,0.895404,0.698139,0.263726,0.891695,0.801961,0.398015,no,no
0.68439,0.607626,0.695652,0.899234,0.719349,0.203198,0.831648,0.799745,0.399105,no,no
0.674312,0.615823,0.705883,0.903064,0.627182,0.245543,0.877185,0.74724,0.506907,no,no
0.668078,0.6235,0.748955,0.906895,0.627236,0.258353,0.880414,0.798328,0.494171,no,no
0.680435,0.625631,0.778223,0.910725,0.65275,0.190747,0.888771,0.800802,0.380478,no,no
0.637609,0.62893,0.751128,0.914555,0.758337,0.23529,0.895003,0.801557,0.475302,no,no
0.655918,0.633021,0.756974,0.917133,0.79477,0.192798,0.876216,0.868753,0.410499,no,no
0.657448,0.634616,0.792893,0.919711,0.790421,0.173146,0.907295,0.835642,0.500338,no,no
0.652806,0.637896,0.812887,0.922289,0.794503,0.150039,0.91875,0.857289,0.478081,no,no
0.700259,0.638394,0.765167,0.924867,0.774901,0.197094,0.88432,0.872603,0.469964,no,no
0.551097,0.61732,0.685881,0.927446,0.763232,0.236223,0.9244,0.791228,0.641224,no,no
0.654982,0.635803,0.777634,0.930024,0.7709,0.240254,0.890977,0.858355,0.459777,no,no
0.684332,0.638506,0.783172,0.932602,0.708129,0.153233,0.895278,0.817621,0.474893,no,no
0.690803,0.639577,0.735452,0.93518,0.698521,0.268385,0.932711,0.8315,0.462541,no,no
0.502945,0.493582,0.747038,0.80495,0.792695,0.38263,0.850247,0.81892,0.306218,no,no
0.56285,0.500812,0.754149,0.805834,0.82347,0.300935,0.891327,0.791219,0.475114,no,no
0.490941,0.504686,0.75116,0.806718,0.835726,0.401507,0.82418,0.844226,0.484484,no,no
0.534108,0.504032,0.720504,0.807602,0.852589,0.325558,0.811516,0.869227,0.3676,no,no
0.543251,0.512613,0.759615,0.808486,0.878676,0.35388,0.819817,0.921937,0.3396,no,no
0.551035,0.515872,0.73841,0.809369,0.864786,0.391926,0.788699,0.892433,0.443175,no,no
0.552223,0.523884,0.770233,0.810253,0.906619,0.372777,0.776275,0.897624,0.431595,no,no
0.548507,0.531764,0.814352,0.811137,0.897316,0.342428,0.760687,0.875392,0.400772,no,no
0.59832,0.539144,0.770732,0.812021,0.890349,0.307315,0.793206,0.863313,0.404114,no,no
0.63319,0.546438,0.823804,0.812905,0.9027,0.272889,0.759424,0.876168,0.43073,no,no
0.615876,0.554784,0.781269,0.813273,0.897497,0.25373,0.798209,0.891936,0.333673,no,no
0.640133,0.562818,0.820432,0.813642,0.921421,0.186422,0.712987,0.815379,0.414704,no,no
0.680934,0.570053,0.813549,0.81401,0.91099,0.218795,0.729144,0.819211,0.499707,no,no
0.74009,0.577019,0.812615,0.814378,0.900143,0.243354,0.752305,0.831049,0.41462,no,no
0.563744,0.558107,0.728368,0.814747,0.929796,0.217368,0.747919,0.871079,0.39262,no,no
0.695165,0.564714,0.724484,0.815115,0.894432,0.315515,0.723531,0.866815,0.386272,no,no
0.699603,0.574202,0.7783,0.815483,0.956521,0.177269,0.761391,0.928018,0.351174,no,no
